Date,FibonacciLevels,PBDT,RSI,macd,Volume,EPS (Rs),CI
2019-12-05,1445.7340196243129,170.07,57.83521081163704,2.268159567720886,725914,6.51,67.91534993162972
2019-12-06,1503.897985881506,170.07,53.98597131813447,3.6500213088136206,830784,6.51,60.86558524476028
2019-12-09,1468.491705052093,170.07,44.63455827843016,0.4643680942560877,878632,6.51,60.45161461515608
2019-12-10,1431.1930910839403,170.07,39.4047453532764,-5.043985540819676,1141233,6.51,50.73373030084077
2019-12-11,1374.4233324314173,170.07,42.564093606040565,-7.991253165859234,735568,6.51,50.63191672160051
2019-12-12,1369.194564351275,170.07,41.85899413999024,-10.60256846546008,698123,6.51,50.63191745572193
2019-12-13,1339.5647990359964,170.07,37.470053441759504,-15.109758491538289,2563372,6.51,45.26111074149696
2019-12-16,1360.4800564611355,170.07,41.06370968447527,-17.07448577898208,825493,6.51,45.55581406627541
2019-12-17,1335.9295918450152,170.07,40.088220410742736,-18.967430074281083,1184021,6.51,45.087099704650086
2019-12-18,1364.463696719461,170.07,44.454167624425466,-18.55003451909237,1244195,6.51,45.50931181322462
2019-12-19,1365.6092368517575,170.07,46.731767497344535,-17.09395749103851,730557,6.51,45.99176850862606
2019-12-20,1369.941465548326,170.07,43.84834434924607,-17.12490800913588,629259,6.51,46.40336686077106
2019-12-23,1360.0317700005307,170.07,45.33713514276415,-16.393873194240086,476672,6.51,46.96187833858646
2019-12-24,1366.6547351819495,170.07,43.43714922591349,-16.492366315238314,295536,6.51,47.1738960067036
2019-12-26,1364.9118539061872,170.07,44.40136094060353,-16.051864096259806,344456,6.51,47.38817998753823
2019-12-27,1373.9253930098585,170.07,52.49224814050748,-12.464994938377686,1085655,6.51,56.461472783869176
2019-12-30,1405.8955889392869,170.07,52.6464501379299,-9.44915995204633,527326,6.51,68.60846880635278
2019-12-31,1409.2819590575157,170.07,56.98787259994722,-5.143350124893686,985801,6.51,61.69111596863933
2020-01-01,1416.452805508965,140.86,53.41490714655512,-2.9546295346222,268255,7.64,60.93509369171971
2020-01-02,1422.2294173726557,140.86,64.01780241412169,4.220270808132682,2000143,7.64,45.32071013951244
2020-01-03,1475.5629424176389,140.86,62.11194087256776,9.114228104500173,629443,7.64,44.52517844861556
2020-01-06,1452.2575686989178,140.86,57.06231234894396,10.96965511088024,378702,7.64,43.670843678855455
2020-01-07,1466.5993153090844,140.86,59.49654754207415,13.585401520865162,365266,7.64,48.69446049169323
2020-01-08,1452.1081642436084,140.86,58.38538466573437,15.078748888938208,190163,7.64,47.77437864914097
2020-01-09,1467.0475448034604,140.86,59.34872893728628,16.54963442635426,254798,7.64,46.8136006764862
2020-01-10,1470.0353681041345,140.86,60.3941862896498,18.013970599581626,364434,7.64,45.87249290066811
2020-01-13,1473.4714862862622,140.86,59.7506412525246,18.76130617763124,374704,7.64,46.21988459454285
2020-01-14,1477.9035860740876,140.86,61.52573037931904,19.915609698473418,308514,7.64,45.48350946241105
2020-01-15,1481.9869196361603,140.86,64.70007127975225,22.074743574186183,932167,7.64,42.18815320322096
2020-01-16,1511.9155467663325,140.86,74.40612601236612,29.839014879722072,2305288,7.64,31.89581081790585
2020-01-17,1617.4374069869982,140.86,76.74605940265931,37.731201252061055,893254,7.64,29.63552098479472
