Date,Close,Volume,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs),RSI,stockRSI,macd_strength,macd,macd_h,ema,CI,Bollinger_centralBand,Bollinger_upperBand,Bollinger_lowerband,FibonacciLevels,LeadingClose,LeadingFibonacciLevel
2017-02-08,249.8407440185547,975065,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,76.24298419216481,1.2443026594488902,5740.628025789691,181.16408617581783,-5559.463939613873,5566.534032189667,26.392864648649407,5623.606305803572,6014.4337763211015,5232.778835286042,251.6725488782525,249.65284729003903,251.3907630933976
2017-02-09,249.65284729003903,732608,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,72.41977827341134,1.098167941663101,5755.970780006754,177.7862113230758,-5578.184568683678,5589.3347380701525,26.846098762796498,5653.21630859375,6034.682759759022,5271.749857428478,251.3907630933976,248.572509765625,250.827099124344
2017-02-10,248.572509765625,868861,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,68.0315419584994,0.9304360200547326,5759.769885724154,169.73329365449626,-5590.036592069658,5606.21033539048,27.564256786998275,5683.133265904018,6028.191085191795,5338.075446616242,250.827099124344,252.89382934570312,254.1620638795068
2017-02-13,252.89382934570312,1004160,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,60.13520848836614,0.628613809134784,5745.7552640480735,154.68761727706806,-5591.0676467710055,5613.800011931686,31.373003764313445,5704.86408342634,6004.498015684463,5405.230151168216,254.1620638795068,253.0347595214844,254.9606048488722
2017-02-14,253.0347595214844,1046002,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,53.99202493916714,0.3938023934417475,5719.02012920721,134.9451878670934,-5584.074941340116,5613.643609923692,33.63713336249715,5718.54035295759,5976.924473384613,5460.156232530567,254.9606048488722,249.042236328125,253.45751285348464
2017-02-15,249.042236328125,1179696,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,48.93606306558197,0.2005479422734526,5683.053505709518,112.12484306164788,-5570.92866264787,5606.8748282686975,44.096131556920966,5722.599748883928,5966.372195891453,5478.827301876404,253.45751285348464,249.8876800537109,250.31044912181403
2017-02-16,249.8876800537109,613746,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,57.8527464751032,0.5413710737830575,5684.863800661364,105.16646394841791,-5579.697336712946,5614.623023923248,46.5964316137202,5729.932198660715,5962.364037521029,5497.5003598004005,250.31044912181403,249.7467803955078,251.20288140005528
2017-02-17,249.7467803955078,477713,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,55.60450698837151,0.4554364289090186,5679.736255372841,95.89344546712891,-5583.842809905712,5618.677846677385,47.57572966289489,5736.329973493303,5954.234728346751,5518.425218639856,251.20288140005528,248.52554321289065,250.12252006454432
2017-02-20,248.52554321289065,538890,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,60.5145994863534,0.6431153028025416,5695.172988673273,95.32869865844532,-5599.844290014828,5631.245308058986,48.80265513507333,5749.753138950893,5945.25539797362,5554.250879928166,250.12252006454432,256.463623046875,257.16822404127856
2017-02-21,256.463623046875,1902449,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,58.49322806875449,0.5658522550022318,5701.853430001119,91.53874848530631,-5610.3146815158125,5640.093479627487,49.08105108664999,5741.921177455357,5930.830254716745,5553.012100193969,257.16822404127856,254.3029937744141,258.15463844380383
2017-02-22,254.3029937744141,1362670,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,59.29851451804756,0.5966327859244407,5710.315751813395,88.76987194241701,-5621.545879870978,5649.554530485215,49.26799617275508,5737.554792131697,5922.947123823904,5552.162460439489,258.15463844380383,253.22262573242188,256.1818910731374
2017-02-23,253.22262573242188,2750467,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,55.85750190897926,0.4651066747994899,5707.8925428569655,81.92215161780314,-5625.970391239162,5653.976819262127,49.579717265252526,5731.85546875,5916.79834960295,5546.91258789705,256.1818910731374,256.181884765625,253.6454191069351
2017-02-27,256.181884765625,2053179,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,50.681840644893306,0.2672769438733979,5690.931319441823,69.63160013421384,-5621.299719307609,5651.168601672956,49.94821433587187,5718.479527064732,5906.036392699128,5530.922661430336,253.6454191069351,260.1274719238281,256.8394153734004
2017-02-28,260.1274719238281,1541960,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,48.9018149240398,0.1992388727110721,5671.882360240959,57.02298097709263,-5614.859379263867,5646.124776378824,50.26193662669273,5698.86101422991,5875.106917329638,5522.615111130182,256.8394153734004,259.4228820800781,257.7319241540173
2017-03-01,259.4228820800781,1500921,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,48.717598499841,0.1921975530087383,5656.0953413177685,46.27608237063578,-5609.819258947133,5641.290457219386,53.63663097784292,5680.298758370535,5840.72551092772,5519.87200581335,257.7319241540173,259.7986755371094,258.0137992472138
2017-03-02,259.7986755371094,1160456,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,48.65971421809933,0.1899850372938353,5643.3050816479645,37.26471006113934,-5606.040371586825,5636.822601378419,57.24773676009003,5664.21320452009,5809.934163774644,5518.492245265536,258.0137992472138,260.456298828125,256.7454882215363
2017-03-03,260.456298828125,1767926,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,46.49050956468636,0.1070713474265942,5627.214963755872,27.44336063882838,-5599.771603117044,5630.098227815608,61.6397755485176,5649.062360491072,5789.178915101216,5508.945805880927,256.7454882215363,261.0198974609375,258.3425539582292
2017-03-06,261.0198974609375,902398,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,50.12825119527518,0.2461170483019055,5623.243162410948,22.98580075829977,-5600.257361652648,5628.030748653393,64.25511245630652,5643.180873325893,5782.861928288388,5503.499818363398,258.3425539582292,259.32891845703125,258.4834699614609
2017-03-07,259.32891845703125,1057609,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,46.75941405175056,0.1173497059988343,5611.3072252412585,15.73804684575407,-5595.569178395504,5622.17008755422,64.16533982491698,5639.715436662947,5785.014704637809,5494.416168688084,258.4834699614609,258.2955627441406,257.4970741817547
2017-03-08,258.2955627441406,1164236,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,45.04663306665104,0.051881935963578,5597.157108318007,8.044953057767998,-5589.112155260239,5614.750683287928,58.71509761194154,5639.813267299107,5784.822518737517,5494.804015860696,257.4970741817547,258.2955627441406,256.2758012744418
2017-03-09,258.2955627441406,1053350,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,52.72434531735936,0.3453477698320216,5604.780667123156,9.481792727847278,-5595.298874395308,5616.616521383911,58.39380580786153,5635.753976004465,5777.604876500738,5493.903075508191,256.2758012744418,256.8394470214844,256.2757848441735
2017-03-10,256.8394470214844,1229415,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,52.03710317191575,0.3190792561528928,5609.216721198525,9.836244929371787,-5599.380476269153,5617.55692284901,57.93236246155325,5633.449323381697,5774.70465314615,5492.193993617243,256.2757848441735,257.0273742675781,255.383315468816
2017-03-14,257.0273742675781,2533256,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,62.58849474699775,0.7223859738236728,5646.174255865071,23.32725966605813,-5622.846996199013,5633.59760209285,54.45575003590913,5636.098214285715,5788.29462692367,5483.901801647759,255.383315468816,257.26220703125,254.81968998331425
2017-03-15,257.26220703125,2610270,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,62.83498141755088,0.7318074543310541,5676.675537504557,34.00434103585758,-5642.671196468699,5648.605153181001,51.620432142675575,5641.105747767857,5810.095676041339,5472.115819494375,254.81968998331425,258.24859619140625,254.7727318827479
2017-03-16,258.24859619140625,3142771,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,63.77496023585096,0.7677363428753804,5704.496875316146,43.3462890773144,-5661.150586238831,5663.803068942954,49.60282604984083,5646.221261160715,5832.138101609693,5460.304420711736,254.7727318827479,261.2547607421875,257.590999685157
2017-03-17,261.2547607421875,4253850,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,65.69283280105232,0.8410433454331153,5733.773867440417,52.97147317301551,-5680.802394267402,5680.810229578822,45.529444192859806,5657.12712751116,5871.858117513585,5442.396137508736,257.590999685157,262.0062866210937,260.9728499903446
2017-03-20,262.0062866210937,2854375,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,62.4622432709038,0.71756025315335,5750.827492389833,57.36897775599573,-5693.458514633838,5693.376753452339,45.07474146285645,5671.123953683035,5901.288070212366,5440.959837153705,260.9728499903446,265.0594177246094,262.6169311479748
2017-03-21,265.0594177246094,1177149,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,55.28565028476933,0.4432487426098187,5748.861993911867,53.93496655384661,-5694.9270273580205,5697.706139502126,44.74285126148296,5681.503487723215,5910.114014123282,5452.892961323148,262.6169311479748,266.8443603515625,268.20651097203944
2017-03-22,266.8443603515625,1796532,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,50.00476198152932,0.2413969098150347,5733.967622473245,45.31625111600715,-5688.651371357238,5695.586502885455,44.29067178128604,5687.320835658482,5910.299706896358,5464.341964420606,268.20651097203944,264.30792236328125,263.60332133003254
2017-03-23,264.30792236328125,1601624,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,52.03436981701461,0.3189747789011894,5727.532008134846,40.23298001595049,-5687.299028118896,5696.150416330527,43.75017236612056,5695.15265764509,5911.329667069497,5478.975648220682,263.60332133003254,264.2608947753906,263.32149786047466
2017-03-24,264.2608947753906,699668,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,49.77211250432346,0.2325043294997231,5716.686348695377,33.519490021066304,-5683.166858674311,5694.07344311298,43.25119846045078,5703.041887555803,5906.083251792121,5500.000523319486,263.32149786047466,257.872802734375,256.55767092673966
2017-03-27,257.872802734375,2587482,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,48.35655328390773,0.1783972916941396,5704.447809425052,26.456899282312406,-5677.990910142739,5690.566189406685,42.78279950288439,5706.48029436384,5904.099474422329,5508.86111430535,256.55767092673966,258.0606994628906,256.79246683139786
2017-03-28,258.0606994628906,1216915,1449.31,60.58,1509.89,1139.43,1227.32,5.22,99.77,26.15,339.09,73.62,265.47,1.51,47.465774189745865,0.1443489682971966,5692.474458477542,19.751506733418864,-5672.722951744123,5686.385722614032,42.42742709466672,5712.26726422991,5896.124072092428,5528.410456367393,256.79246683139786,259.0001220703125,256.040933263355
