,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Debt-Equity_Ratio,Current_Ratio,Asset_Turnover_Ratio,Inventory_Turnover_Ratio,Debtors_Turnover_Ratio,Interest_Coverage_Ratio,Operating_Margin,Net_Profit_Margin,Return_On_Capital_Employed,Return_On_Net_Worth,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs)
153,2017-12-08,1209.9823847119449,1222.4611946383095,1200.2766436581055,1202.3564453125,1385548,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
154,2017-12-11,1205.5219672664546,1235.2399208154725,1205.5219672664546,1229.90185546875,1008002,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
155,2017-12-12,1229.8556383153918,1230.3178163079945,1205.0828527773256,1207.2781982421875,1882246,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
156,2017-12-13,1206.9319122929533,1225.4421687941392,1202.1253049203572,1214.7889404296875,2961458,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
157,2017-12-14,1216.4527725155965,1216.4527725155965,1169.819046849712,1182.1591796875,5504150,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
158,2017-12-15,1184.9091173586892,1194.4761815702675,1172.476571461793,1176.5206298828125,2718138,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
159,2017-12-18,1172.5457665987242,1196.555894829545,1152.8339169972212,1192.6505126953125,2180664,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
160,2017-12-19,1190.5710607712294,1200.646568247225,1185.3484244668557,1190.24755859375,1801952,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
161,2017-12-20,1193.343914882389,1198.3123297100367,1178.8545855760165,1196.5560302734375,1577570,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
162,2017-12-21,1195.6548539797875,1205.3605949668674,1192.4427384584983,1199.67578125,1293648,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
163,2017-12-22,1203.5119036022952,1231.196329675766,1197.133822559691,1223.27001953125,3665664,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
164,2017-12-26,1241.4100841980855,1243.143251664855,1216.267646614719,1224.5174560546875,2175786,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
165,2017-12-27,1224.517613453124,1228.7003473778573,1206.5158009516256,1210.8602294921875,739284,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
166,2017-12-28,1205.7301655498031,1226.389502608135,1204.274236934723,1214.11865234375,2605088,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
167,2017-12-29,1212.339265406598,1251.9940510855029,1210.2363327511564,1248.435302734375,2609542,0.0,0.0,0.0,2.8,5.24,6179.53,5.2,1880.13,34.15,25.52,41.71,33.21,24278,1043,25321,17161,20829,2,2089,419,7739,1670,6069,31.7
168,2018-03-01,1412.5222496123945,1418.1741690858148,1399.087305290073,1407.2872314453125,1718124,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
169,2018-03-05,1412.52232677874,1442.4729435332863,1405.0867569802435,1438.8594970703125,2858168,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
170,2018-03-06,1446.341174081458,1448.6575436747978,1403.7894194102096,1409.64990234375,1906764,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
171,2018-03-07,1422.2509016820782,1431.0531059595894,1398.392295350929,1402.53857421875,1917772,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
172,2018-03-08,1415.2553939469958,1415.2553939469958,1384.030778282728,1391.651611328125,1951826,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
173,2018-03-09,1392.1381899380367,1419.1007106298491,1379.2591517830367,1405.6195068359375,1872436,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
174,2018-03-12,1409.7426559035696,1428.69051556715,1406.2681012143562,1413.9815673828125,2091340,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
175,2018-03-13,1355.0296948756763,1361.8861707611072,1330.5225524348816,1337.3790283203125,88067154,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
176,2018-03-14,1340.2281225091374,1354.1727112680394,1331.9355654596995,1337.42529296875,3668668,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
177,2018-03-15,1341.1780061851457,1344.6757469222457,1322.9250588727862,1329.4571533203125,2348906,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
178,2018-03-16,1329.0401477902797,1330.522601605814,1299.483251220163,1309.072998046875,7197482,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
179,2018-03-19,1310.6017725764968,1319.403976068527,1306.4323077644826,1311.5283203125,3489940,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
180,2018-03-20,1306.432446717036,1331.078596495298,1305.9691727997604,1327.2103271484375,4024984,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
181,2018-03-21,1330.7544506150114,1336.221105965926,1320.3307865109773,1323.4578857421875,3907678,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
182,2018-03-22,1324.940116927855,1332.3524990438984,1307.6137189731935,1311.6905517578125,2326094,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
183,2018-03-23,1298.093489017115,1312.964626691773,1296.2635797030014,1305.5753173828125,3654122,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
184,2018-03-26,1305.9690282007125,1309.860483433365,1288.6194445405145,1305.04248046875,2964210,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
185,2018-03-27,1308.74872011995,1326.3531276826254,1307.84535866845,1319.2650146484375,2494574,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
186,2018-03-28,1313.7983884931834,1331.9124429590172,1308.7487482988604,1319.936767578125,6865654,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,25570,1539,27109,18081,22222,3,2269,420,8605,1849,6756,35.29
187,2018-06-01,1638.6882334911425,1641.9581358954863,1603.466758925269,1618.554931640625,1603856,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
188,2018-06-04,1630.280039129685,1634.0170707380053,1600.0100602932607,1629.579345703125,1681483,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
189,2018-06-05,1629.3454868549998,1636.726145757005,1598.655143125502,1608.4180908203125,2449568,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
190,2018-06-06,1609.7262011874366,1620.8438918978757,1602.438944676018,1612.29541015625,2236512,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
191,2018-06-07,1611.5947064580262,1634.0168936783118,1610.4736427150683,1621.451171875,2414762,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
192,2018-06-08,1620.9373244291617,1641.7713195197096,1620.9373244291617,1632.2418212890625,2582138,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
193,2018-06-11,1632.2418508604378,1647.096573338258,1628.4114165221688,1634.6708984375,2179378,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
194,2018-06-12,1641.4906586395898,1667.6498723230893,1637.7536281133755,1663.912841796875,4608875,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
195,2018-06-13,1696.6121003462015,1711.2332571697764,1679.7954605850607,1704.1795654296875,5370983,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
196,2018-06-14,1709.6917911635176,1711.8406297431463,1666.715931932085,1670.0325927734375,3819998,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
197,2018-06-15,1681.6638659810571,1725.6673809985357,1671.0133053541513,1719.0809326171875,9183574,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
198,2018-06-18,1745.146865162092,1745.146865162092,1702.357925043056,1708.757568359375,4674987,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
199,2018-06-19,1702.3578617202395,1718.1000827361734,1701.2834424483804,1704.5533447265625,3245034,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
200,2018-06-20,1711.560391734223,1715.577746132008,1699.0413136581417,1702.63818359375,3107695,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
201,2018-06-21,1711.559958843581,1711.559958843581,1698.1066263143894,1699.7415771484375,2910659,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
202,2018-06-22,1706.8887664153808,1706.8887664153808,1681.2434389419686,1690.819580078125,2949458,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
203,2018-06-25,1692.7816657422418,1702.544613759957,1687.269522124502,1699.6484375,2083217,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
204,2018-06-26,1703.151886447717,1738.6536811185963,1701.2833709387237,1730.245361328125,4679712,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
205,2018-06-27,1737.719345503397,1761.215949785225,1729.5445905178303,1735.850830078125,4081208,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
206,2018-06-28,1742.390756772362,1747.9963034429434,1706.235026365168,1721.5567626953125,4888125,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
207,2018-06-29,1723.6121684599354,1744.6329681114858,1721.1831210870057,1726.2747802734375,3506276,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,29368,2381,31749,20980,24895,12,3621,415,10342,3206,7136,18.64
208,2018-09-03,1951.6652574828588,1956.5331411192103,1917.589614928661,1921.80224609375,1439711,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
209,2018-09-04,1928.26143881559,1970.340890930703,1925.5933480897293,1964.8643798828125,4420803,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
210,2018-09-05,1965.894144711134,1972.681160210732,1942.537495701792,1946.46923828125,1681106,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
211,2018-09-06,1942.4908407563903,1948.57575182382,1928.729626052326,1942.771728515625,2238097,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
212,2018-09-07,1946.516205151624,1950.916018023572,1933.5037203007407,1947.0311279296875,1312182,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
213,2018-09-10,1951.290355140052,1959.7156161355608,1941.7886244372708,1947.87353515625,1530539,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
214,2018-09-11,1955.5970228862816,1955.5970228862816,1911.7856125659305,1915.5770263671875,3679745,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
215,2018-09-12,1921.2872982514057,1936.780234651948,1909.7258761596215,1913.423583984375,2307661,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
216,2018-09-14,1913.470355482668,1939.2610608274413,1889.271156865426,1933.503662109375,3642038,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
217,2018-09-17,1937.810056195368,1945.111994870709,1923.3467369931525,1941.6949462890625,1033857,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
218,2018-09-18,1940.6184001564764,1946.0480583704973,1926.201934238052,1938.5120849609373,1456507,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
219,2018-09-19,1939.588725390341,1955.59681370562,1934.861400375161,1945.20556640625,1301268,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
220,2018-09-21,1944.363647428488,1985.55382580444,1919.2281857950172,1968.8436279296875,4508530,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
221,2018-09-24,1979.9367540895455,2069.3381536240854,1964.1626984585257,2058.0576171875,3032226,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
222,2018-09-25,2064.0954467400597,2070.648428175553,2016.2588193908684,2043.78125,2868778,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
223,2018-09-26,2047.3387656329676,2058.572448846317,1998.7531771551785,2005.352783203125,1970951,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
224,2018-09-27,2005.118591658472,2068.5889425707,1999.4082736005687,2049.070556640625,3311802,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
225,2018-09-28,2038.9129490012504,2050.146629161037,2020.985959166181,2044.2489013671875,2904371,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30792,1725,32517,21810,25519,130,2957,424,10153,2533,7620,19.92
226,2018-12-03,1861.214457474624,1866.8431302290835,1846.4861429067107,1859.7135009765625,1610576,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
227,2018-12-04,1860.2763106494476,1894.423614292686,1849.0189653505097,1886.4027099609373,3270615,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
228,2018-12-05,1881.8530564812509,1893.1104027812385,1862.152700456273,1882.556640625,2501539,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
229,2018-12-06,1874.347894212016,1892.172023336154,1857.0866094202504,1869.3758544921875,2321216,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
230,2018-12-07,1862.199445329451,1879.8828352778955,1850.8951488674172,1871.72119140625,1680420,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
231,2018-12-10,1852.771437153932,1886.5434734767375,1838.6997553527628,1853.52197265625,2010786,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
232,2018-12-11,1848.0808795166015,1885.605364379883,1839.6378704223637,1876.2242431640625,2942014,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
233,2018-12-12,1877.256189760201,1896.8627564865587,1862.105655720941,1891.984619140625,2219993,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
234,2018-12-13,1898.738988904876,1904.0861823460289,1852.3024375457892,1859.901123046875,3748429,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
235,2018-12-14,1860.276385592372,1875.239228515413,1853.006016460581,1866.608642578125,2473761,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
236,2018-12-17,1875.286034062164,1880.8209181963896,1862.1524650392173,1870.876953125,1227921,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
237,2018-12-18,1868.6254494829464,1878.1003584581556,1854.084712441937,1864.8260498046875,1768742,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
238,2018-12-19,1861.964810277424,1861.964810277424,1838.746537443556,1846.6265869140625,2498833,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
239,2018-12-20,1832.8835139611515,1852.677656877487,1825.5661935865623,1833.1180419921875,1940277,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
240,2018-12-21,1827.4424298572208,1829.3186541178543,1769.7954852555067,1778.4730224609375,3729956,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
241,2018-12-24,1787.8540885255834,1818.905576176559,1787.1035530382624,1799.76806640625,1864116,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
242,2018-12-26,1802.8637946313936,1802.8637946313936,1754.504072348954,1772.28125,2446614,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
243,2018-12-27,1790.8560334434103,1821.532253898862,1756.239673382576,1790.80908203125,4968201,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
244,2018-12-28,1796.4844517043746,1801.175011630496,1775.845988029442,1778.707275390625,2239130,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
245,2018-12-31,1789.9179188161672,1790.8560309329473,1769.420191967653,1775.8931884765625,1879740,0.0,0.0,0.0,2.58,5.04,4232.87,5.49,1065.37,34.52,25.93,41.19,32.92,30964,1873,32837,22412,25600,8,2931,430,9987,2501,7486,19.95
246,2019-03-01,1875.5922445844228,1884.94642157007,1861.7723690459293,1875.9212646484373,4148548,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
247,2019-03-05,1884.9463267617407,1886.8265724742216,1858.2468146922995,1869.0582275390625,2449622,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
248,2019-03-06,1870.1866752858195,1894.347789777045,1866.1911526522945,1879.869873046875,2635047,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
249,2019-03-07,1884.946202481375,1902.8555876163668,1880.4335671645172,1892.749267578125,2539884,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
250,2019-03-08,1903.748876430465,1911.269859645993,1889.6940849508865,1901.5865478515625,2031071,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
251,2019-03-11,1907.4155008531204,1911.269982045704,1883.677396058898,1894.1597900390625,3111689,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
252,2019-03-12,1893.454361523332,1903.5606815714448,1883.0659587322327,1891.9500732421875,2658550,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
253,2019-03-13,1892.4673563054548,1895.193735608039,1860.1271063006243,1880.7158203125,1833163,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
254,2019-03-14,1884.8993565413043,1887.5787986067808,1862.3834590613312,1868.4002685546875,1905495,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
255,2019-03-15,1879.2116141897488,1945.0671518998,1871.7846206183012,1917.8035888671875,5184318,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
256,2019-03-18,1920.6709776088967,1940.977722925528,1890.5870464862903,1901.6805419921875,2349915,0.0,0.0,0.0,2.63,5.85,7038.29,5.74,240.44,34.58,24.41,52.14,38.91,32046,1648,33694,23004,25954,20,2847,447,10223,2400,7823,20.85
