,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevYear,Revenue,Other Income,Total Income,Expenditure,Operating Profit,Interest,PBDT,Depreciation,PBT,Tax,Net Profit,EPS (Rs)
410,2017-06-02,1161.9336983608148,1178.115587116505,1160.2291501480606,1165.865478515625,1355648,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
411,2017-06-05,1165.9112881018818,1190.865836194774,1163.706694103512,1183.6158447265625,1500188,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
412,2017-06-06,1195.911040263643,1231.3428940053598,1195.4564940681798,1225.45654296875,5946720,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
413,2017-06-07,1225.911482745062,1227.27512176925,1171.1613981185571,1188.7523193359375,4927776,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
414,2017-06-08,1180.9111260772888,1184.0702002360883,1143.411061450123,1146.183837890625,3330714,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
415,2017-06-09,1145.456586791359,1157.9111100521086,1130.0020137949678,1139.5474853515625,3148034,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
416,2017-06-12,1135.001815987344,1142.2290558888967,1122.9108431618397,1130.5472412109375,1626506,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
417,2017-06-13,1132.9837358758095,1140.3837962370849,1124.7104266483188,1126.8017578125,1175414,13.75,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
418,2017-06-14,1128.386966456311,1138.0391563934118,1128.386966456311,1135.373291015625,1489142,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
419,2017-06-15,1134.8219005647372,1135.1436178264505,1105.405699011014,1108.25537109375,2997198,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
420,2017-06-16,1109.9789334961288,1119.1944999735988,1096.902535600408,1102.9696044921875,2450426,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
421,2017-06-19,1110.8753367341396,1124.4114768129796,1105.4747054568704,1117.6778564453125,1644742,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
422,2017-06-20,1117.3562204435073,1125.6295285339982,1094.0530917647427,1123.791015625,1670958,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
423,2017-06-21,1121.4927428964795,1122.4808985835502,1101.8206346356778,1106.0032958984375,1657818,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
424,2017-06-22,1107.2444172910907,1117.3562384535664,1096.213339659299,1100.74072265625,5775882,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
425,2017-06-23,1102.8319911058657,1109.5196046646288,1081.9649131965675,1085.5040283203125,1424756,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
426,2017-06-27,1080.4020843457172,1096.0753385291484,1071.6691486060154,1076.8399658203125,1974330,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
427,2017-06-28,1080.080280432679,1083.803313800768,1073.231865023237,1080.1492919921875,1789726,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
428,2017-06-29,1084.2627928850416,1090.2609626135998,1067.762187382907,1072.4273681640625,2471826,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
429,2017-06-30,1068.359634124329,1092.5361198616893,1067.762207296454,1085.8026123046875,1753848,0.0,0.0,2017,23406.0,1054.0,24460.0,16691.0,20116.0,4.0,1932.0,399.0,7366.0,1533.0,5833.0,29.61
430,2017-07-03,1083.5273230963485,1095.3168521149985,1076.9547305216042,1090.973388671875,1475956,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
431,2017-07-04,1090.8357957192582,1094.1220929644423,1080.149438440921,1087.8712158203125,1215134,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
432,2017-07-05,1085.09002635566,1087.0204419069664,1077.827880030375,1082.8837890625,815856,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
433,2017-07-06,1084.2628421210818,1085.595718915108,1075.5759146810458,1079.0001220703125,1026788,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
434,2017-07-07,1080.1261444730014,1083.0907235756893,1068.8652548816872,1071.829833984375,1232090,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
435,2017-07-10,1105.8652966770624,1123.7447863055245,1093.432333139056,1119.1715087890625,783608,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
436,2017-07-11,1115.0577639389571,1155.872761417918,1115.0577639389571,1137.947265625,3537504,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
437,2017-07-12,1141.0266340168378,1141.3943588995787,1116.9421690846723,1121.2396240234375,2646450,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
438,2017-07-13,1123.79076960984,1136.2007290288443,1115.3336569654111,1124.4342041015625,3131960,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
439,2017-07-14,1095.2940635165844,1114.598449025479,1091.6170377053663,1101.9356689453125,4508432,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
440,2017-07-17,1102.0505208795532,1113.2655163711702,1094.9262837266583,1101.016357421875,2211822,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
441,2017-07-18,1101.3380031522588,1122.871627968366,1101.3380031522588,1106.945556640625,1908002,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
442,2017-07-19,1110.2317867024692,1130.6852392001963,1110.047980329624,1125.9051513671875,3915576,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
443,2017-07-20,1125.7444069955222,1129.2605179590985,1117.126377953503,1123.653076171875,1182504,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
444,2017-07-21,1119.148785876618,1149.0706299665178,1118.9879833167802,1145.02587890625,2148416,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
445,2017-07-24,1144.0117948084203,1170.745350045684,1144.0117948084203,1166.458740234375,2271402,3.5,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
446,2017-07-25,1164.1770409619833,1189.182130330364,1160.789209648419,1185.2642822265625,2678832,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
447,2017-07-26,1179.9636883802816,1186.8775381168848,1173.9716852752256,1178.1199951171875,1459826,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
448,2017-07-27,1171.7593997807282,1191.3947808754676,1136.8675222524882,1143.87353515625,4255304,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
449,2017-07-28,1143.5504641305513,1149.1046112205142,1125.5744592530457,1145.071533203125,1382752,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
450,2017-07-31,1138.941580553325,1161.065901017331,1135.2541938093236,1148.52880859375,2019662,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
451,2017-08-01,1152.3082471548562,1161.8724056062415,1148.159937465099,1153.0687255859375,1747460,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
452,2017-08-02,1152.3083467017873,1155.995733411233,1134.79325983192,1140.232177734375,1251024,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
453,2017-08-03,1143.0899753030048,1153.2302896000476,1136.8444410367565,1147.4456787109375,1882548,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
454,2017-08-04,1148.0679569852157,1165.352583427712,1146.777349038152,1162.8175048828125,1387890,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
455,2017-08-07,1159.913877319297,1161.5271094157076,1143.6432568123266,1153.8988037109375,1885520,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
456,2017-08-08,1157.839352438475,1165.4907243814405,1150.6028789917557,1153.714111328125,1073958,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
457,2017-08-09,1152.3083972323473,1162.840540995098,1149.220233233788,1157.8394775390625,992946,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
458,2017-08-10,1156.4568197374156,1161.8035762317122,1146.0169496569788,1157.5860595703125,1526172,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
459,2017-08-11,1152.2622804140333,1168.4407356114705,1144.4727205220042,1150.48779296875,1394736,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
460,2017-08-14,1153.69129522074,1156.8716217376627,1135.254358820888,1138.2042236328125,786504,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
461,2017-08-16,1144.9334720128957,1172.4967077340414,1136.2680915061335,1148.7822265625,1373340,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
462,2017-08-17,1152.6308879829164,1154.6128807033183,1134.8393159021173,1145.6939697265625,1752374,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
463,2017-08-18,1140.32441682995,1175.3084555840271,1139.1259710564802,1158.669189453125,2837356,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
464,2017-08-21,1154.843471087226,1174.8936371188745,1149.6811519942964,1165.5830078125,2304834,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
465,2017-08-22,1162.9097999357768,1170.5150364395186,1148.621173777232,1151.1793212890625,1131326,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
466,2017-08-23,1154.6130597314625,1160.051978087719,1139.9326051575588,1147.4456787109375,1562272,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
467,2017-08-24,1151.2481590737325,1160.5818563460186,1145.9244721975915,1150.7412109375,1623908,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
468,2017-08-28,1154.4285857405737,1154.7972343703982,1134.3322840904395,1146.45458984375,2036796,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
469,2017-08-29,1144.0119318001043,1150.4648596990571,1135.692241538642,1138.8726806640625,1312602,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
470,2017-08-30,1143.550833387624,1147.6991435450154,1133.9175803675048,1145.1871337890625,970782,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
471,2017-08-31,1145.3943303455728,1154.3361968058502,1136.9363432965763,1150.6258544921875,1784664,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
472,2017-09-01,1143.0898745023044,1151.4095632320227,1123.0627780377115,1132.235107421875,1702330,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
473,2017-09-04,1130.6910782262828,1134.3323275611433,1123.7310908549644,1132.119873046875,1062544,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
474,2017-09-05,1133.8714421076154,1147.699142621123,1123.2932737208052,1145.094970703125,1165994,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
475,2017-09-06,1137.627841640903,1140.716117893773,1129.2621284361635,1130.737060546875,1228764,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
476,2017-09-07,1132.9493745391535,1137.7429314372905,1129.7459803840463,1133.9173583984375,870636,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
477,2017-09-08,1130.9907204134402,1140.32441866647,1130.43763487484,1138.75732421875,1021134,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
478,2017-09-11,1139.0334523080935,1144.4493002075214,1129.2619024338665,1131.31298828125,732764,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
479,2017-09-12,1140.2779195804376,1150.9252910737705,1132.488362101824,1146.984375,1396460,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
480,2017-09-13,1152.30831669979,1166.8964949771655,1140.877395692106,1147.330322265625,1278980,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
481,2017-09-14,1144.011664993054,1151.2021137012655,1139.356294511056,1146.293212890625,1081510,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
482,2017-09-15,1151.847513600144,1160.1441343463634,1145.3945863530844,1155.0970458984375,2944072,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
483,2017-09-18,1154.589886064217,1161.0428127573578,1147.3534122072167,1151.8704833984375,726600,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
484,2017-09-19,1154.6131862616332,1154.6131862616332,1148.390719988367,1151.501953125,782754,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
485,2017-09-20,1158.761432351689,1158.761432351689,1140.4627958026783,1149.3355712890625,1334642,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
486,2017-09-21,1148.1826092833155,1171.205697597851,1143.0893860852698,1163.7847900390625,2438740,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
487,2017-09-22,1161.4806113445366,1164.707074535336,1148.6208959246774,1153.9676513671875,2435396,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
488,2017-09-25,1150.718459333626,1167.9800199960482,1148.9669277210533,1157.2635498046875,1599558,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
489,2017-09-26,1156.917586491776,1164.4766842759325,1136.6369594775776,1140.6239013671875,1449230,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
490,2017-09-27,1147.698923726359,1157.931397648744,1140.2089207100726,1150.0035400390625,2010356,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
491,2017-09-28,1149.8654644606063,1158.7613076658945,1130.1840598236963,1141.45361328125,4332866,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
492,2017-09-29,1142.6289041378575,1144.9335207254694,1116.1258133803235,1122.7861328125,1985014,0.0,0.0,2017,23476.0,2414.0,25890.0,17190.0,21440.0,21.0,2009.0,396.0,8283.0,1613.0,6670.0,34.11
493,2017-10-03,1124.6527064765446,1131.2439313196992,1118.68377301991,1128.5474853515625,1923006,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
494,2017-10-04,1129.0778977701518,1131.1059155243263,1117.7391382015044,1125.713134765625,1300778,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
495,2017-10-05,1125.1139786278484,1126.2432184109014,1117.46260545307,1119.8594970703125,1684686,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
496,2017-10-06,1120.0436891644126,1131.566772386269,1119.1449111791298,1127.718017578125,1389188,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
497,2017-10-09,1125.1370270595485,1137.535820835108,1125.1370270595485,1131.152099609375,1773616,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
498,2017-10-10,1131.5664670059468,1138.457246406953,1129.8380049891352,1133.525390625,1222010,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
499,2017-10-11,1133.8713045458285,1158.9685554270116,1132.373303838603,1152.4696044921875,1527746,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
500,2017-10-12,1158.3001815485752,1177.6589589560722,1155.5346419189327,1174.524658203125,5006356,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
501,2017-10-13,1174.524689703664,1202.5257792047778,1162.909445453666,1179.318359375,4066320,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
502,2017-10-16,1177.6819315376524,1193.7911760599343,1177.6819315376524,1191.2099609375,1218590,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
503,2017-10-17,1191.4869531019094,1205.2915860099667,1188.0530963813928,1195.8887939453125,1443016,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
504,2017-10-18,1196.0959538407549,1204.6921283042943,1189.1821043965888,1192.2242431640625,1514144,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
505,2017-10-19,1194.7133827315215,1196.464914054822,1185.033991899206,1190.9798583984375,86822,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
506,2017-10-23,1191.02568651169,1211.7672329099198,1174.178919097776,1192.8232421875,1886088,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
507,2017-10-24,1207.6194063019416,1208.0341923836552,1184.1353796663338,1188.4449462890625,1339020,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
508,2017-10-25,1191.726196216626,1208.1335182898042,1180.8650111822683,1183.129638671875,1105106,3.5,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
509,2017-10-26,1171.667467303539,1187.4045375901394,1163.7179156083005,1173.400634765625,3007552,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
510,2017-10-27,1173.007992220905,1198.4970687454995,1169.4492434957986,1194.4068603515625,1409270,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
511,2017-10-30,1195.192513126455,1210.9065678234,1193.2051248180817,1209.1502685546875,1137252,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
512,2017-10-31,1202.2640714879012,1220.150343732136,1202.2640714879012,1212.7554931640625,1592634,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
513,2017-11-01,1212.755368636056,1214.0726213928222,1191.8880719665528,1202.9803466796875,741882,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
514,2017-11-02,1205.591746012489,1235.8644158855263,1204.782934221988,1213.7491455078125,1468422,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
515,2017-11-03,1216.6374585576775,1218.624846747924,1202.9570559247545,1210.9527587890625,666886,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
516,2017-11-06,1210.9067471764529,1234.847597798608,1207.0937774572903,1231.958984375,1377000,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
517,2017-11-07,1234.0155017425104,1279.3089546154563,1232.189920852166,1252.5257568359375,2696892,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
518,2017-11-08,1258.5111131294989,1275.1495266706895,1256.3157668983697,1264.0572509765625,1402252,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
519,2017-11-09,1270.9897688265492,1270.9897688265492,1256.8009237927572,1264.7041015625,1152432,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
520,2017-11-10,1258.1413223039297,1259.8976218202008,1244.8075505379,1251.925048828125,1356566,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
521,2017-11-13,1248.8283324782426,1283.6533839088067,1248.8283324782426,1275.126220703125,1496996,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
522,2017-11-14,1274.0170100136445,1274.0170100136445,1251.3471526041635,1254.628662109375,1657252,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
523,2017-11-15,1250.6538243387793,1273.3005491697477,1248.5047415047022,1250.330322265625,6670834,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
524,2017-11-16,1252.5023834966566,1276.9978175650415,1241.8491579996305,1269.441162109375,1653482,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
525,2017-11-17,1270.111649307902,1270.111649307902,1249.544724383149,1251.2547607421875,1325464,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
526,2017-11-20,1254.813643925211,1260.3135186295629,1245.708757179307,1249.4754638671875,1014498,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
527,2017-11-21,1248.3430242748643,1248.3430242748643,1232.1667910835945,1235.37890625,1527740,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
528,2017-11-22,1235.4020049013009,1252.363917829664,1235.1246529193825,1238.9376220703125,1822624,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
529,2017-11-23,1239.0995433602857,1244.6456808165792,1233.5534059039917,1239.215087890625,793470,0.0,0.0,2017,24032.0,807.0,24839.0,17119.0,20616.0,4.0,1970.0,412.0,7304.0,1558.0,5746.0,30.02
